GEOID,district,state,year,sex,estimate,moe
2105,5,Kentucky,2014,female,0.508966811,0.016412127
2105,5,Kentucky,2015,male,0.490191703,0.016455626
2105,5,Kentucky,2015,female,0.509808297,0.016299437
2105,5,Kentucky,2016,male,0.490207786,0.017716668
2105,5,Kentucky,2016,female,0.509792214,0.016291124
2105,5,Kentucky,2017,male,0.489111335,0.017470676
2105,5,Kentucky,2017,female,0.510888665,0.017080186
2105,5,Kentucky,2018,male,0.489142991,0.017731353
2105,5,Kentucky,2018,female,0.510857009,0.017859704
2105,5,Kentucky,2019,male,0.489232971,0.017082205
2105,5,Kentucky,2019,female,0.510767029,0.018014341
2105,5,Kentucky,2020,male,0.489236813,0.020098536
2105,5,Kentucky,2020,female,0.510763187,0.019344531
2106,6,Kentucky,2009,male,0.483091611,0.01693307
2106,6,Kentucky,2009,female,0.516908389,0.017587577
2106,6,Kentucky,2010,male,0.481927952,0.015682393
2106,6,Kentucky,2010,female,0.518072048,0.016948628
2106,6,Kentucky,2011,male,0.482139388,0.016243624
2106,6,Kentucky,2011,female,0.517860612,0.017270654
2106,6,Kentucky,2012,male,0.482733055,0.016757116
2106,6,Kentucky,2012,female,0.517266945,0.01737526
2106,6,Kentucky,2013,male,0.483199077,0.016728128
2106,6,Kentucky,2013,female,0.516800923,0.016407461
2106,6,Kentucky,2014,male,0.482623904,0.015942762
2106,6,Kentucky,2014,female,0.517376096,0.016804039
2106,6,Kentucky,2015,male,0.482577888,0.016835539
2106,6,Kentucky,2015,female,0.517422112,0.016893294
2106,6,Kentucky,2016,male,0.483144542,0.015956763
2106,6,Kentucky,2016,female,0.516855458,0.016698231
2106,6,Kentucky,2017,male,0.483113386,0.016795498
2106,6,Kentucky,2017,female,0.516886614,0.016305415
2106,6,Kentucky,2018,male,0.483577935,0.015973547
2106,6,Kentucky,2018,female,0.516422065,0.015835407
2106,6,Kentucky,2019,male,0.482602433,0.016242236
2106,6,Kentucky,2019,female,0.517397567,0.017958332
2106,6,Kentucky,2020,male,0.482061004,0.018018916
2106,6,Kentucky,2020,female,0.517938996,0.01948841
2201,1,Louisiana,2009,male,0.475814135,0.020480555
2201,1,Louisiana,2009,female,0.524185865,0.021346074
2201,1,Louisiana,2010,male,0.478550633,0.02003408
2201,1,Louisiana,2010,female,0.521449367,0.020621596
2201,1,Louisiana,2011,male,0.481191438,0.01931518
2201,1,Louisiana,2011,female,0.518808562,0.019940241
2201,1,Louisiana,2012,male,0.481513407,0.019140677
2201,1,Louisiana,2012,female,0.518486593,0.020174006
2201,1,Louisiana,2013,male,0.48217207,0.019581988
2201,1,Louisiana,2013,female,0.51782793,0.019856996
2201,1,Louisiana,2014,male,0.480645995,0.018924533
2201,1,Louisiana,2014,female,0.519354005,0.020170435
2201,1,Louisiana,2015,male,0.478567896,0.019512671
2201,1,Louisiana,2015,female,0.521432104,0.020601177
2201,1,Louisiana,2016,male,0.479091791,0.018945045
2201,1,Louisiana,2016,female,0.520908209,0.019850338
2201,1,Louisiana,2017,male,0.478097078,0.019936177
2201,1,Louisiana,2017,female,0.521902922,0.020982533
2201,1,Louisiana,2018,male,0.478172473,0.020311063
2201,1,Louisiana,2018,female,0.521827527,0.01984214
2201,1,Louisiana,2019,male,0.477789879,0.020411862
2201,1,Louisiana,2019,female,0.522210121,0.02119169
2201,1,Louisiana,2020,male,0.478006826,0.026231603
2201,1,Louisiana,2020,female,0.521993174,0.028358761
2202,2,Louisiana,2009,male,0.463315627,0.029470798
2202,2,Louisiana,2009,female,0.536684373,0.029628441
2202,2,Louisiana,2010,male,0.477628551,0.024321316
2202,2,Louisiana,2010,female,0.522371449,0.027243856
2202,2,Louisiana,2011,male,0.472533402,0.023212858
2202,2,Louisiana,2011,female,0.527466598,0.024648852
2202,2,Louisiana,2012,male,0.468324532,0.019329061
2202,2,Louisiana,2012,female,0.531675468,0.020415087
2202,2,Louisiana,2013,male,0.468406066,0.019343664
2202,2,Louisiana,2013,female,0.531593934,0.020500195
2202,2,Louisiana,2014,male,0.469058509,0.018239343
2202,2,Louisiana,2014,female,0.530941491,0.019954349
2202,2,Louisiana,2015,male,0.469385514,0.019048432
2202,2,Louisiana,2015,female,0.530614486,0.018938628
2202,2,Louisiana,2016,male,0.470934658,0.019021019
2202,2,Louisiana,2016,female,0.529065342,0.019418796
2202,2,Louisiana,2017,male,0.472571501,0.01948053
2202,2,Louisiana,2017,female,0.527428499,0.020461845
2202,2,Louisiana,2018,male,0.471376108,0.020440185
2202,2,Louisiana,2018,female,0.528623892,0.021315466
2202,2,Louisiana,2019,male,0.471938491,0.021348318
2202,2,Louisiana,2019,female,0.528061509,0.021284077
2202,2,Louisiana,2020,male,0.472270333,0.025675337
2202,2,Louisiana,2020,female,0.527729667,0.03044044
2203,3,Louisiana,2009,male,0.478497471,0.019474287
2203,3,Louisiana,2009,female,0.521502529,0.020316369
2203,3,Louisiana,2010,male,0.483641847,0.020476431
2203,3,Louisiana,2010,female,0.516358153,0.020251019
2203,3,Louisiana,2011,male,0.483564787,0.018867209
2203,3,Louisiana,2011,female,0.516435213,0.019893086
2203,3,Louisiana,2012,male,0.479825524,0.016857249
2203,3,Louisiana,2012,female,0.520174476,0.017036759
2203,3,Louisiana,2013,male,0.479967544,0.016653113
2203,3,Louisiana,2013,female,0.520032456,0.017479174
2203,3,Louisiana,2014,male,0.480638213,0.016487475
2203,3,Louisiana,2014,female,0.519361787,0.016833189
2203,3,Louisiana,2015,male,0.480379402,0.016886007
2203,3,Louisiana,2015,female,0.519620598,0.017212151
2203,3,Louisiana,2016,male,0.481559302,0.017317294
2203,3,Louisiana,2016,female,0.518440698,0.017292428
2203,3,Louisiana,2017,male,0.48133241,0.017727027
2203,3,Louisiana,2017,female,0.51866759,0.01842694
2203,3,Louisiana,2018,male,0.481170696,0.017953318
2203,3,Louisiana,2018,female,0.518829304,0.01826755
2203,3,Louisiana,2019,male,0.481100288,0.018451844
2203,3,Louisiana,2019,female,0.518899712,0.018614546
2203,3,Louisiana,2020,male,0.480810153,0.022765487
2203,3,Louisiana,2020,female,0.519189847,0.023752712
2204,4,Louisiana,2009,male,0.476283803,0.016428795
2204,4,Louisiana,2009,female,0.523716197,0.016333719
2204,4,Louisiana,2010,male,0.481449675,0.015249184
2204,4,Louisiana,2010,female,0.518550325,0.016852806
2204,4,Louisiana,2011,male,0.481760063,0.016976197
2204,4,Louisiana,2011,female,0.518239937,0.016995043
2204,4,Louisiana,2012,male,0.483541226,0.016481693
2204,4,Louisiana,2012,female,0.516458774,0.015641932
2204,4,Louisiana,2013,male,0.484359838,0.016305237
2204,4,Louisiana,2013,female,0.515640162,0.016446974
2204,4,Louisiana,2014,male,0.484670873,0.017455209
2204,4,Louisiana,2014,female,0.515329127,0.016648889
2204,4,Louisiana,2015,male,0.484424831,0.016498362
2204,4,Louisiana,2015,female,0.515575169,0.017624604
2204,4,Louisiana,2016,male,0.4857336,0.018157894
2204,4,Louisiana,2016,female,0.5142664,0.017879543
2204,4,Louisiana,2017,male,0.485947092,0.018354266
2204,4,Louisiana,2017,female,0.514052908,0.01790339
2204,4,Louisiana,2018,male,0.486337797,0.018176378
2204,4,Louisiana,2018,female,0.513662203,0.018636953
2204,4,Louisiana,2019,male,0.486595035,0.018944907
2204,4,Louisiana,2019,female,0.513404965,0.018218148
2204,4,Louisiana,2020,male,0.487742636,0.023156747
2204,4,Louisiana,2020,female,0.512257364,0.023273406
2205,5,Louisiana,2009,male,0.47852407,0.018998151
2205,5,Louisiana,2009,female,0.52147593,0.019797933
2205,5,Louisiana,2010,male,0.483709835,0.018557011
2205,5,Louisiana,2010,female,0.516290165,0.018992315
2205,5,Louisiana,2011,male,0.483634727,0.019163514
2205,5,Louisiana,2011,female,0.516365273,0.018323826
2205,5,Louisiana,2012,male,0.488703321,0.017614257
2205,5,Louisiana,2012,female,0.511296679,0.01749667
2205,5,Louisiana,2013,male,0.489553172,0.017606787
2205,5,Louisiana,2013,female,0.510446828,0.018385977
2205,5,Louisiana,2014,male,0.490688896,0.018168807
2205,5,Louisiana,2014,female,0.509311104,0.017644392
2205,5,Louisiana,2015,male,0.49154231,0.018866103
2205,5,Louisiana,2015,female,0.50845769,0.018616571
2205,5,Louisiana,2016,male,0.490631097,0.018568849
2205,5,Louisiana,2016,female,0.509368903,0.018975797
2205,5,Louisiana,2017,male,0.491372521,0.019619398
2205,5,Louisiana,2017,female,0.508627479,0.019075577
2205,5,Louisiana,2018,male,0.49140617,0.020509078
2205,5,Louisiana,2018,female,0.50859383,0.019944892
2205,5,Louisiana,2019,male,0.490655475,0.020463661
2205,5,Louisiana,2019,female,0.509344525,0.020452717
2205,5,Louisiana,2020,male,0.490344158,0.025181474
2205,5,Louisiana,2020,female,0.509655842,0.023129596
2206,6,Louisiana,2009,male,0.484614868,0.019803411
2206,6,Louisiana,2009,female,0.515385132,0.020350736
2206,6,Louisiana,2010,male,0.48198572,0.018188473
2206,6,Louisiana,2010,female,0.51801428,0.018532944
2206,6,Louisiana,2011,male,0.483329987,0.018254783
2206,6,Louisiana,2011,female,0.516670013,0.019026901
2206,6,Louisiana,2012,male,0.485193941,0.020858244
2206,6,Louisiana,2012,female,0.514806059,0.02094924
2206,6,Louisiana,2013,male,0.485104137,0.020575153
2206,6,Louisiana,2013,female,0.514895863,0.020793137
2206,6,Louisiana,2014,male,0.483213906,0.021167284
2206,6,Louisiana,2014,female,0.516786094,0.021156591
2206,6,Louisiana,2015,male,0.482913065,0.022158657
2206,6,Louisiana,2015,female,0.517086935,0.021544703
2206,6,Louisiana,2016,male,0.480074877,0.022072087
2206,6,Louisiana,2016,female,0.519925123,0.021387573
2206,6,Louisiana,2017,male,0.479688384,0.023244114
2206,6,Louisiana,2017,female,0.520311616,0.022378901
2206,6,Louisiana,2018,male,0.478832348,0.023267521
2206,6,Louisiana,2018,female,0.521167652,0.023170976
2206,6,Louisiana,2019,male,0.47745989,0.0229873
2206,6,Louisiana,2019,female,0.52254011,0.024480227
2206,6,Louisiana,2020,male,0.475783039,0.027712262
2206,6,Louisiana,2020,female,0.524216961,0.029970424
2207,7,Louisiana,2009,male,0.475272523,0.016912934
2207,7,Louisiana,2009,female,0.524727477,0.018051037
2207,7,Louisiana,2010,male,0.477347179,0.017572484
2207,7,Louisiana,2010,female,0.522652821,0.017840203
2207,7,Louisiana,2011,male,0.478081805,0.017439273
2207,7,Louisiana,2011,female,0.521918195,0.018705532
2301,1,Maine,2009,male,0.479654386,0.016030354
2301,1,Maine,2009,female,0.520345614,0.017207958
2301,1,Maine,2010,male,0.478726689,0.015227109
2301,1,Maine,2010,female,0.521273311,0.01629692
2301,1,Maine,2011,male,0.478801077,0.015464492
2301,1,Maine,2011,female,0.521198923,0.016815265
2301,1,Maine,2012,male,0.478224023,0.016450394
2301,1,Maine,2012,female,0.521775977,0.016043294
2301,1,Maine,2013,male,0.478660371,0.015431047
2301,1,Maine,2013,female,0.521339629,0.016782359
2301,1,Maine,2014,male,0.47885536,0.016005062
2301,1,Maine,2014,female,0.52114464,0.016589457
2301,1,Maine,2015,male,0.47925764,0.016357414
2301,1,Maine,2015,female,0.52074236,0.017000424
2301,1,Maine,2016,male,0.479952022,0.016108826
2301,1,Maine,2016,female,0.520047978,0.016809459
2301,1,Maine,2017,male,0.479968482,0.016601917
2301,1,Maine,2017,female,0.520031518,0.016462087
2301,1,Maine,2018,male,0.480226274,0.016916273
2301,1,Maine,2018,female,0.519773726,0.018019182
2301,1,Maine,2019,male,0.479932501,0.017575323
2301,1,Maine,2019,female,0.520067499,0.017567889
2301,1,Maine,2020,male,0.479119709,0.019438429
2301,1,Maine,2020,female,0.520880291,0.020265244
2302,2,Maine,2009,male,0.481438867,0.013849829
2302,2,Maine,2009,female,0.518561133,0.015434179
2302,2,Maine,2010,male,0.484261593,0.014815673
2302,2,Maine,2010,female,0.515738407,0.015606588
2302,2,Maine,2011,male,0.484235032,0.014929264
2302,2,Maine,2011,female,0.515764968,0.014979008
2302,2,Maine,2012,male,0.48526859,0.014712692
2302,2,Maine,2012,female,0.51473141,0.014224042
2302,2,Maine,2013,male,0.484941698,0.014066978
2302,2,Maine,2013,female,0.515058302,0.014451729
2302,2,Maine,2014,male,0.485181169,0.014110283
2302,2,Maine,2014,female,0.514818831,0.0147973
2302,2,Maine,2015,male,0.485533365,0.014190726
2302,2,Maine,2015,female,0.514466635,0.015490042
2302,2,Maine,2016,male,0.486064331,0.014901508
2302,2,Maine,2016,female,0.513935669,0.0156002
2302,2,Maine,2017,male,0.485896474,0.014513814
2302,2,Maine,2017,female,0.514103526,0.015639902
2302,2,Maine,2018,male,0.486101548,0.015428162
2302,2,Maine,2018,female,0.513898452,0.017043943
2302,2,Maine,2019,male,0.486302895,0.015202947
2302,2,Maine,2019,female,0.513697105,0.016304496
2302,2,Maine,2020,male,0.487264167,0.01831845
2302,2,Maine,2020,female,0.512735833,0.018901593
2401,1,Maryland,2009,male,0.482502172,0.019705981
2401,1,Maryland,2009,female,0.517497828,0.018972438
2401,1,Maryland,2010,male,0.483337735,0.019054725
2401,1,Maryland,2010,female,0.516662265,0.020088902
2401,1,Maryland,2011,male,0.483485908,0.01962267
2401,1,Maryland,2011,female,0.516514092,0.019336594
2401,1,Maryland,2012,male,0.48303762,0.018047936
2401,1,Maryland,2012,female,0.51696238,0.019045121
2401,1,Maryland,2013,male,0.484424517,0.018424702
2401,1,Maryland,2013,female,0.515575483,0.018376629
2401,1,Maryland,2014,male,0.483523853,0.01865141
2401,1,Maryland,2014,female,0.516476147,0.018423596
2401,1,Maryland,2015,male,0.484189081,0.018206403
2401,1,Maryland,2015,female,0.515810919,0.018453077
2401,1,Maryland,2016,male,0.483610101,0.01832806
2401,1,Maryland,2016,female,0.516389899,0.019063725
2401,1,Maryland,2017,male,0.483940225,0.01885211
2401,1,Maryland,2017,female,0.516059775,0.018906418
2401,1,Maryland,2018,male,0.484284436,0.018725504
2401,1,Maryland,2018,female,0.515715564,0.018974527
2401,1,Maryland,2019,male,0.484113634,0.018583813
2401,1,Maryland,2019,female,0.515886366,0.018806654
2401,1,Maryland,2020,male,0.484273802,0.021948652
2401,1,Maryland,2020,female,0.515726198,0.022559083
2402,2,Maryland,2009,male,0.464059394,0.023092832
2402,2,Maryland,2009,female,0.535940606,0.024419313
2402,2,Maryland,2010,male,0.4630982,0.022634396
2402,2,Maryland,2010,female,0.5369018,0.024938781
2402,2,Maryland,2011,male,0.461861958,0.023536463
2402,2,Maryland,2011,female,0.538138042,0.024944812
2402,2,Maryland,2012,male,0.466786634,0.022107399
2402,2,Maryland,2012,female,0.533213366,0.023266623
2402,2,Maryland,2013,male,0.464443299,0.021492718
2402,2,Maryland,2013,female,0.535556701,0.023137162
2402,2,Maryland,2014,male,0.465625561,0.021805747
2402,2,Maryland,2014,female,0.534374439,0.022398852
2402,2,Maryland,2015,male,0.46555276,0.021044007
2402,2,Maryland,2015,female,0.53444724,0.02241137
2402,2,Maryland,2016,male,0.467767685,0.021625733
2402,2,Maryland,2016,female,0.532232315,0.023613234
2402,2,Maryland,2017,male,0.467763486,0.022144582
2402,2,Maryland,2017,female,0.532236514,0.023333434
2402,2,Maryland,2018,male,0.4687462,0.021650057
2402,2,Maryland,2018,female,0.5312538,0.022968269
2402,2,Maryland,2019,male,0.46972479,0.022307772
2402,2,Maryland,2019,female,0.53027521,0.022912204
2402,2,Maryland,2020,male,0.471384763,0.026477646
2402,2,Maryland,2020,female,0.528615237,0.027696646
2403,3,Maryland,2009,male,0.477062575,0.022905332
2403,3,Maryland,2009,female,0.522937425,0.024060698
2403,3,Maryland,2010,male,0.478816768,0.022931214
2403,3,Maryland,2010,female,0.521183232,0.023645663
2403,3,Maryland,2011,male,0.478351698,0.022915349
2403,3,Maryland,2011,female,0.521648302,0.024544672
2403,3,Maryland,2012,male,0.471716017,0.023474394
2403,3,Maryland,2012,female,0.528283983,0.023918554
2403,3,Maryland,2013,male,0.473970312,0.022437584
2403,3,Maryland,2013,female,0.526029688,0.023135098
2403,3,Maryland,2014,male,0.470503027,0.021874682
2403,3,Maryland,2014,female,0.529496973,0.023901935
2403,3,Maryland,2015,male,0.472702933,0.022231668
2403,3,Maryland,2015,female,0.527297067,0.023240515
2403,3,Maryland,2016,male,0.472198953,0.022825809
2403,3,Maryland,2016,female,0.527801047,0.02299755
2403,3,Maryland,2017,male,0.472786603,0.022198733
2403,3,Maryland,2017,female,0.527213397,0.022935852
2403,3,Maryland,2018,male,0.471860397,0.02225339
2403,3,Maryland,2018,female,0.528139603,0.023921526
2403,3,Maryland,2019,male,0.472366354,0.022346612
2403,3,Maryland,2019,female,0.527633646,0.024587013
2403,3,Maryland,2020,male,0.471828976,0.02670382
2403,3,Maryland,2020,female,0.528171024,0.027969131
2404,4,Maryland,2009,male,0.466056315,0.022916756
2404,4,Maryland,2009,female,0.533943685,0.023693975
2404,4,Maryland,2010,male,0.460584499,0.022271993
2404,4,Maryland,2010,female,0.539415501,0.023409674
2404,4,Maryland,2011,male,0.459789291,0.02334286
2404,4,Maryland,2011,female,0.540210709,0.023485469
2404,4,Maryland,2012,male,0.469234803,0.02142773
2404,4,Maryland,2012,female,0.530765197,0.021910277
2404,4,Maryland,2013,male,0.468158241,0.020157071
2404,4,Maryland,2013,female,0.531841759,0.020357723
2404,4,Maryland,2014,male,0.46913924,0.020268364
2404,4,Maryland,2014,female,0.53086076,0.020598426
2404,4,Maryland,2015,male,0.46974591,0.020243458
2404,4,Maryland,2015,female,0.53025409,0.019723783
2404,4,Maryland,2016,male,0.468452558,0.019413951
2404,4,Maryland,2016,female,0.531547442,0.020247724
2404,4,Maryland,2017,male,0.470764834,0.020331467
2404,4,Maryland,2017,female,0.529235166,0.020865508
2404,4,Maryland,2018,male,0.470157499,0.019635706
2404,4,Maryland,2018,female,0.529842501,0.021015416
2404,4,Maryland,2019,male,0.471696732,0.020253223
2404,4,Maryland,2019,female,0.528303268,0.02205839
2404,4,Maryland,2020,male,0.470786664,0.023907627
2404,4,Maryland,2020,female,0.529213336,0.025955382
2405,5,Maryland,2009,male,0.481040671,0.019987056
2405,5,Maryland,2009,female,0.518959329,0.020429273
2405,5,Maryland,2010,male,0.479125056,0.020436059
2405,5,Maryland,2010,female,0.520874944,0.020480691
2405,5,Maryland,2011,male,0.479632467,0.02092939
2405,5,Maryland,2011,female,0.520367533,0.020798811
2405,5,Maryland,2012,male,0.479929515,0.021500645
2405,5,Maryland,2012,female,0.520070485,0.021581706
2405,5,Maryland,2013,male,0.480625395,0.020580784
2405,5,Maryland,2013,female,0.519374605,0.021082569
2405,5,Maryland,2014,male,0.481833537,0.020130807
2405,5,Maryland,2014,female,0.518166463,0.019857362
2405,5,Maryland,2015,male,0.481476955,0.01918152
2405,5,Maryland,2015,female,0.518523045,0.019292786
2405,5,Maryland,2016,male,0.481691766,0.01965916
2405,5,Maryland,2016,female,0.518308234,0.019608691
2405,5,Maryland,2017,male,0.481865368,0.018979513
2405,5,Maryland,2017,female,0.518134632,0.019911733
2405,5,Maryland,2018,male,0.48330165,0.020020271
2405,5,Maryland,2018,female,0.51669835,0.019677695
2405,5,Maryland,2019,male,0.481209841,0.020068719
2405,5,Maryland,2019,female,0.518790159,0.020739324
2405,5,Maryland,2020,male,0.481830469,0.023025181
2405,5,Maryland,2020,female,0.518169531,0.024318731
2406,6,Maryland,2009,male,0.492004687,0.017821209
2406,6,Maryland,2009,female,0.507995313,0.018160065
2406,6,Maryland,2010,male,0.491970449,0.015277415
2406,6,Maryland,2010,female,0.508029551,0.016482594
2406,6,Maryland,2011,male,0.492768313,0.017219798
2406,6,Maryland,2011,female,0.507231687,0.017618583
2406,6,Maryland,2012,male,0.486927714,0.020276983
2406,6,Maryland,2012,female,0.513072286,0.02060379
2406,6,Maryland,2013,male,0.48704803,0.019443197
2406,6,Maryland,2013,female,0.51295197,0.019746189
2406,6,Maryland,2014,male,0.488498612,0.02001985
2406,6,Maryland,2014,female,0.511501388,0.019829411
2406,6,Maryland,2015,male,0.48781955,0.018878112
2406,6,Maryland,2015,female,0.51218045,0.019671721
2406,6,Maryland,2016,male,0.489521887,0.018645089
2406,6,Maryland,2016,female,0.510478113,0.019025198
2406,6,Maryland,2017,male,0.49148369,0.01940293
2406,6,Maryland,2017,female,0.50851631,0.019171205
2406,6,Maryland,2018,male,0.490996941,0.019582115
2406,6,Maryland,2018,female,0.509003059,0.019696445
2406,6,Maryland,2019,male,0.489888115,0.019825926
2406,6,Maryland,2019,female,0.510111885,0.019632238
2406,6,Maryland,2020,male,0.488066426,0.022459945
2406,6,Maryland,2020,female,0.511933574,0.025253608
2407,7,Maryland,2009,male,0.457486213,0.022758818
2407,7,Maryland,2009,female,0.542513787,0.025112178
2407,7,Maryland,2010,male,0.457742245,0.023583685
2407,7,Maryland,2010,female,0.542257755,0.024124327
2407,7,Maryland,2011,male,0.460829089,0.024418257
2407,7,Maryland,2011,female,0.539170911,0.024604114
2407,7,Maryland,2012,male,0.461658246,0.021806425
2407,7,Maryland,2012,female,0.538341754,0.023077068
2407,7,Maryland,2013,male,0.464380145,0.021355036
2407,7,Maryland,2013,female,0.535619855,0.023055863
2407,7,Maryland,2014,male,0.466702659,0.021144338
2407,7,Maryland,2014,female,0.533297341,0.022113177
2407,7,Maryland,2015,male,0.46715699,0.021476009
2407,7,Maryland,2015,female,0.53284301,0.021908214
2407,7,Maryland,2016,male,0.465971579,0.021077258
2407,7,Maryland,2016,female,0.534028421,0.021707329
2407,7,Maryland,2017,male,0.465534582,0.021308578
2407,7,Maryland,2017,female,0.534465418,0.022250565
2407,7,Maryland,2018,male,0.464837279,0.021214659
2407,7,Maryland,2018,female,0.535162721,0.022988338
2407,7,Maryland,2019,male,0.464424432,0.021893501
2407,7,Maryland,2019,female,0.535575568,0.023375854
2407,7,Maryland,2020,male,0.462685005,0.025758797
2407,7,Maryland,2020,female,0.537314995,0.027977293
2408,8,Maryland,2009,male,0.473512628,0.01927778
2408,8,Maryland,2009,female,0.526487372,0.021151319
2408,8,Maryland,2010,male,0.470450637,0.01918731
2408,8,Maryland,2010,female,0.529549363,0.020233238
2408,8,Maryland,2011,male,0.471478089,0.019923312
2408,8,Maryland,2011,female,0.528521911,0.020291504
2408,8,Maryland,2012,male,0.47545172,0.019275219
2408,8,Maryland,2012,female,0.52454828,0.020186499
2408,8,Maryland,2013,male,0.477034192,0.019545484
2408,8,Maryland,2013,female,0.522965808,0.019818237
2408,8,Maryland,2014,male,0.476577238,0.01925617
2408,8,Maryland,2014,female,0.523422762,0.020031142
2408,8,Maryland,2015,male,0.477385068,0.018719283
2408,8,Maryland,2015,female,0.522614932,0.019568471
2408,8,Maryland,2016,male,0.47676564,0.01796847
2408,8,Maryland,2016,female,0.52323436,0.019771143
2408,8,Maryland,2017,male,0.475697997,0.019280769
2408,8,Maryland,2017,female,0.524302003,0.019501521
2408,8,Maryland,2018,male,0.475997275,0.018839709
2408,8,Maryland,2018,female,0.524002725,0.019666212
2408,8,Maryland,2019,male,0.476895963,0.019811671
2408,8,Maryland,2019,female,0.523104037,0.019910938
2408,8,Maryland,2020,male,0.478219496,0.022601709
2408,8,Maryland,2020,female,0.521780504,0.023161269
2501,1,Massachusetts,2009,male,0.481169407,0.023014476
2501,1,Massachusetts,2009,female,0.518830593,0.022754414
2501,1,Massachusetts,2010,male,0.479437275,0.022066604
2501,1,Massachusetts,2010,female,0.520562725,0.02196454
2501,1,Massachusetts,2011,male,0.477988752,0.021286218
2501,1,Massachusetts,2011,female,0.522011248,0.023010109
2501,1,Massachusetts,2012,male,0.470691466,0.017009268
2501,1,Massachusetts,2012,female,0.529308534,0.018244558
2501,1,Massachusetts,2013,male,0.47063921,0.017315008
2501,1,Massachusetts,2013,female,0.52936079,0.017972284
2501,1,Massachusetts,2014,male,0.471735359,0.017538034
2501,1,Massachusetts,2014,female,0.528264641,0.018678289
2501,1,Massachusetts,2015,male,0.472548472,0.016229194
2501,1,Massachusetts,2015,female,0.527451528,0.017483177
2501,1,Massachusetts,2016,male,0.473023311,0.017087826
2501,1,Massachusetts,2016,female,0.526976689,0.018758852
2501,1,Massachusetts,2017,male,0.472980259,0.016468131
2501,1,Massachusetts,2017,female,0.527019741,0.019194548
2501,1,Massachusetts,2018,male,0.472275551,0.017169028
2501,1,Massachusetts,2018,female,0.527724449,0.018409472
2501,1,Massachusetts,2019,male,0.472939198,0.017776973
2501,1,Massachusetts,2019,female,0.527060802,0.018630411
2501,1,Massachusetts,2020,male,0.473758606,0.019229255
2501,1,Massachusetts,2020,female,0.526241394,0.02087896
2502,2,Massachusetts,2009,male,0.471784699,0.022344238
2502,2,Massachusetts,2009,female,0.528215301,0.02296399
2502,2,Massachusetts,2010,male,0.4702692,0.020908589
2502,2,Massachusetts,2010,female,0.5297308,0.021938281
2502,2,Massachusetts,2011,male,0.473309394,0.022810016
2502,2,Massachusetts,2011,female,0.526690606,0.022012507
2502,2,Massachusetts,2012,male,0.479123348,0.019805387
2502,2,Massachusetts,2012,female,0.520876652,0.020244308
2502,2,Massachusetts,2013,male,0.479998083,0.019921743
2502,2,Massachusetts,2013,female,0.520001917,0.019846177
2502,2,Massachusetts,2014,male,0.480526922,0.020059743
2502,2,Massachusetts,2014,female,0.519473078,0.019955731
2502,2,Massachusetts,2015,male,0.480692901,0.019319751
2502,2,Massachusetts,2015,female,0.519307099,0.020089721
2502,2,Massachusetts,2016,male,0.482468116,0.019116221
2502,2,Massachusetts,2016,female,0.517531884,0.018992276
2502,2,Massachusetts,2017,male,0.482357187,0.020031926
2502,2,Massachusetts,2017,female,0.517642813,0.02001415
2502,2,Massachusetts,2018,male,0.482296509,0.018652789
2502,2,Massachusetts,2018,female,0.517703491,0.020038395
2502,2,Massachusetts,2019,male,0.481598947,0.019838526
2502,2,Massachusetts,2019,female,0.518401053,0.02106889
2502,2,Massachusetts,2020,male,0.481683367,0.02262215
2502,2,Massachusetts,2020,female,0.518316633,0.023917399
2503,3,Massachusetts,2009,male,0.480863968,0.024829286
2503,3,Massachusetts,2009,female,0.519136032,0.025588941
2503,3,Massachusetts,2010,male,0.47978554,0.023902972
2503,3,Massachusetts,2010,female,0.52021446,0.024637968
2503,3,Massachusetts,2011,male,0.478775473,0.02403493
2503,3,Massachusetts,2011,female,0.521224527,0.025169821
2503,3,Massachusetts,2012,male,0.486787225,0.022883672
2503,3,Massachusetts,2012,female,0.513212775,0.02286308
2503,3,Massachusetts,2013,male,0.486295483,0.024000504
2503,3,Massachusetts,2013,female,0.513704517,0.023194683
2503,3,Massachusetts,2014,male,0.488212961,0.022883784
2503,3,Massachusetts,2014,female,0.511787039,0.02206018
2503,3,Massachusetts,2015,male,0.489714732,0.022152053
2503,3,Massachusetts,2015,female,0.510285268,0.023390938
2503,3,Massachusetts,2016,male,0.488397247,0.022889068
2503,3,Massachusetts,2016,female,0.511602753,0.022999911
2503,3,Massachusetts,2017,male,0.490078962,0.022592568
2503,3,Massachusetts,2017,female,0.509921038,0.022357468
2503,3,Massachusetts,2018,male,0.490526885,0.022840109
2503,3,Massachusetts,2018,female,0.509473115,0.022912088
2503,3,Massachusetts,2019,male,0.490382354,0.023696988
2503,3,Massachusetts,2019,female,0.509617646,0.023914759
2503,3,Massachusetts,2020,male,0.489059068,0.027050222
2503,3,Massachusetts,2020,female,0.510940932,0.02633591
2504,4,Massachusetts,2009,male,0.472184065,0.024204558
2504,4,Massachusetts,2009,female,0.527815935,0.025506468
2504,4,Massachusetts,2010,male,0.470870661,0.023441424
2504,4,Massachusetts,2010,female,0.529129339,0.025216878
2504,4,Massachusetts,2011,male,0.469492364,0.022166574
2504,4,Massachusetts,2011,female,0.530507636,0.024227622
2504,4,Massachusetts,2012,male,0.472741765,0.02109468
