GEOID,district,state,year,age,estimate,moe
2905,5,Missouri,2016,65+,0.168068355,0.009334646
2905,5,Missouri,2017,20_29,0.203731241,0.007645503
2905,5,Missouri,2017,30_44,0.273802715,0.008040323
2905,5,Missouri,2017,45_64,0.350456996,0.009984908
2905,5,Missouri,2017,65+,0.172009048,0.008951732
2905,5,Missouri,2018,20_29,0.203753292,0.008291129
2905,5,Missouri,2018,30_44,0.273677232,0.007944898
2905,5,Missouri,2018,45_64,0.346301037,0.009712886
2905,5,Missouri,2018,65+,0.17626844,0.009705519
2905,5,Missouri,2019,20_29,0.205031896,0.007993034
2905,5,Missouri,2019,30_44,0.272342425,0.00838285
2905,5,Missouri,2019,45_64,0.343157649,0.010331926
2905,5,Missouri,2019,65+,0.17946803,0.009931181
2905,5,Missouri,2020,20_29,0.200795452,0.008287463
2905,5,Missouri,2020,30_44,0.272411435,0.009043829
2905,5,Missouri,2020,45_64,0.3404012,0.012760521
2905,5,Missouri,2020,65+,0.186391914,0.012413099
2906,6,Missouri,2009,20_29,0.192627523,0.007585655
2906,6,Missouri,2009,30_44,0.291879741,0.008552007
2906,6,Missouri,2009,45_64,0.360710538,0.009149237
2906,6,Missouri,2009,65+,0.154782198,0.008850622
2906,6,Missouri,2010,20_29,0.185654446,0.00751493
2906,6,Missouri,2010,30_44,0.28424436,0.007320007
2906,6,Missouri,2010,45_64,0.368870272,0.008269741
2906,6,Missouri,2010,65+,0.161230922,0.009032847
2906,6,Missouri,2011,20_29,0.184963745,0.00806349
2906,6,Missouri,2011,30_44,0.28152045,0.007591581
2906,6,Missouri,2011,45_64,0.371359632,0.008912927
2906,6,Missouri,2011,65+,0.162156173,0.008486157
2906,6,Missouri,2012,20_29,0.178385372,0.007838877
2906,6,Missouri,2012,30_44,0.27200676,0.007782292
2906,6,Missouri,2012,45_64,0.378412533,0.009819344
2906,6,Missouri,2012,65+,0.171195334,0.008842313
2906,6,Missouri,2013,20_29,0.177740597,0.007357307
2906,6,Missouri,2013,30_44,0.269509002,0.007357307
2906,6,Missouri,2013,45_64,0.376712815,0.009161155
2906,6,Missouri,2013,65+,0.176037586,0.00921344
2906,6,Missouri,2014,20_29,0.17842359,0.00748589
2906,6,Missouri,2014,30_44,0.267735444,0.007426596
2906,6,Missouri,2014,45_64,0.374187021,0.009212833
2906,6,Missouri,2014,65+,0.179653944,0.008423479
2906,6,Missouri,2015,20_29,0.180648844,0.008097658
2906,6,Missouri,2015,30_44,0.263816468,0.007762557
2906,6,Missouri,2015,45_64,0.372713213,0.009460156
2906,6,Missouri,2015,65+,0.182821476,0.008764177
2906,6,Missouri,2016,20_29,0.179183237,0.007891518
2906,6,Missouri,2016,30_44,0.263551073,0.007602224
2906,6,Missouri,2016,45_64,0.36765686,0.008869261
2906,6,Missouri,2016,65+,0.18960883,0.008949824
2906,6,Missouri,2017,20_29,0.179929372,0.0077654
2906,6,Missouri,2017,30_44,0.260626911,0.00734309
2906,6,Missouri,2017,45_64,0.365028397,0.009738605
2906,6,Missouri,2017,65+,0.19441532,0.009006844
2906,6,Missouri,2018,20_29,0.178753073,0.007821639
2906,6,Missouri,2018,30_44,0.261616376,0.008030408
2906,6,Missouri,2018,45_64,0.360904042,0.009376609
2906,6,Missouri,2018,65+,0.198726509,0.009524187
2906,6,Missouri,2019,20_29,0.175196942,0.008814399
2906,6,Missouri,2019,30_44,0.262788236,0.008017658
2906,6,Missouri,2019,45_64,0.358461787,0.010120767
2906,6,Missouri,2019,65+,0.203553035,0.009557306
2906,6,Missouri,2020,20_29,0.175826338,0.009485269
2906,6,Missouri,2020,30_44,0.265133137,0.008161411
2906,6,Missouri,2020,45_64,0.353205527,0.011664269
2906,6,Missouri,2020,65+,0.205834997,0.011156194
2907,7,Missouri,2009,20_29,0.219310093,0.009781825
2907,7,Missouri,2009,30_44,0.266454264,0.007283544
2907,7,Missouri,2009,45_64,0.344551428,0.009185221
2907,7,Missouri,2009,65+,0.169684214,0.009901975
2907,7,Missouri,2010,20_29,0.205787807,0.008028352
2907,7,Missouri,2010,30_44,0.267555491,0.007847534
2907,7,Missouri,2010,45_64,0.350993298,0.009245865
2907,7,Missouri,2010,65+,0.175663404,0.00888021
2907,7,Missouri,2011,20_29,0.205220658,0.008712983
2907,7,Missouri,2011,30_44,0.264345318,0.007171668
2907,7,Missouri,2011,45_64,0.351677219,0.008716945
2907,7,Missouri,2011,65+,0.178756805,0.010606937
2907,7,Missouri,2012,20_29,0.201165685,0.007683097
2907,7,Missouri,2012,30_44,0.260790898,0.007101387
2907,7,Missouri,2012,45_64,0.353154263,0.008427232
2907,7,Missouri,2012,65+,0.184889154,0.009726634
2907,7,Missouri,2013,20_29,0.200863252,0.007076574
2907,7,Missouri,2013,30_44,0.258242601,0.007050393
2907,7,Missouri,2013,45_64,0.351928666,0.008531536
2907,7,Missouri,2013,65+,0.188965481,0.010495173
2907,7,Missouri,2014,20_29,0.199314193,0.008010973
2907,7,Missouri,2014,30_44,0.25854942400000003,0.007740357
2907,7,Missouri,2014,45_64,0.349213175,0.008218569
2907,7,Missouri,2014,65+,0.192923208,0.009471558
2907,7,Missouri,2015,20_29,0.199608575,0.008001413
2907,7,Missouri,2015,30_44,0.256718428,0.00602957
2907,7,Missouri,2015,45_64,0.346256994,0.008542198
2907,7,Missouri,2015,65+,0.197416004,0.01048461
2907,7,Missouri,2016,20_29,0.199505633,0.007982273
2907,7,Missouri,2016,30_44,0.255041484,0.006274659
2907,7,Missouri,2016,45_64,0.343760627,0.009576534
2907,7,Missouri,2016,65+,0.201692257,0.010256654
2907,7,Missouri,2017,20_29,0.19977815,0.007590195
2907,7,Missouri,2017,30_44,0.253476869,0.006073611
2907,7,Missouri,2017,45_64,0.341758801,0.00895403
2907,7,Missouri,2017,65+,0.20498618,0.010888857
2907,7,Missouri,2018,20_29,0.198908616,0.007150699
2907,7,Missouri,2018,30_44,0.251661274,0.007295158
2907,7,Missouri,2018,45_64,0.340441899,0.008902259
2907,7,Missouri,2018,65+,0.208988212,0.010747718
2907,7,Missouri,2019,20_29,0.199092444,0.00758089
2907,7,Missouri,2019,30_44,0.250233879,0.008039686
2907,7,Missouri,2019,45_64,0.338071837,0.008760139
2907,7,Missouri,2019,65+,0.21260184,0.010896409
2907,7,Missouri,2020,20_29,0.198577095,0.009255998
2907,7,Missouri,2020,30_44,0.250648311,0.007384878
2907,7,Missouri,2020,45_64,0.333528983,0.009611725
2907,7,Missouri,2020,65+,0.217245611,0.01238639
2908,8,Missouri,2009,20_29,0.188523355,0.00863009
2908,8,Missouri,2009,30_44,0.261012562,0.00742888
2908,8,Missouri,2009,45_64,0.36114731,0.009365886
2908,8,Missouri,2009,65+,0.189316773,0.010088384
2908,8,Missouri,2010,20_29,0.179579254,0.008518251
2908,8,Missouri,2010,30_44,0.254505707,0.006601111
2908,8,Missouri,2010,45_64,0.370285607,0.009051976
2908,8,Missouri,2010,65+,0.195629433,0.010550676
2908,8,Missouri,2011,20_29,0.179530138,0.008195372
2908,8,Missouri,2011,30_44,0.252372733,0.007102375
2908,8,Missouri,2011,45_64,0.37110013,0.00992138
2908,8,Missouri,2011,65+,0.196997,0.010579711
2908,8,Missouri,2012,20_29,0.177202821,0.008012271
2908,8,Missouri,2012,30_44,0.250972497,0.006659071
2908,8,Missouri,2012,45_64,0.376536177,0.009048372
2908,8,Missouri,2012,65+,0.195288504,0.009914863
2908,8,Missouri,2013,20_29,0.17741373,0.007921272
2908,8,Missouri,2013,30_44,0.247721441,0.006966902
2908,8,Missouri,2013,45_64,0.376763291,0.008916019
2908,8,Missouri,2013,65+,0.198101538,0.009727234
2908,8,Missouri,2014,20_29,0.176884253,0.007893556
2908,8,Missouri,2014,30_44,0.245145445,0.006262294
2908,8,Missouri,2014,45_64,0.376033224,0.010407961
2908,8,Missouri,2014,65+,0.201937078,0.009835013
2908,8,Missouri,2015,20_29,0.175504696,0.007407678
2908,8,Missouri,2015,30_44,0.243975563,0.006703748
2908,8,Missouri,2015,45_64,0.373352786,0.009858667
2908,8,Missouri,2015,65+,0.207166955,0.009493936
2908,8,Missouri,2016,20_29,0.176833971,0.007301687
2908,8,Missouri,2016,30_44,0.24133766,0.007552716
2908,8,Missouri,2016,45_64,0.370355953,0.009815621
2908,8,Missouri,2016,65+,0.211472416,0.009433619
2908,8,Missouri,2017,20_29,0.177258705,0.007421096
2908,8,Missouri,2017,30_44,0.239210308,0.005896861
2908,8,Missouri,2017,45_64,0.367962691,0.010585976
2908,8,Missouri,2017,65+,0.215568296,0.011047975
2908,8,Missouri,2018,20_29,0.175741419,0.008227451
2908,8,Missouri,2018,30_44,0.238738312,0.007118787
2908,8,Missouri,2018,45_64,0.363969891,0.009605987
2908,8,Missouri,2018,65+,0.221550379,0.01060889
2908,8,Missouri,2019,20_29,0.174240542,0.007718778
2908,8,Missouri,2019,30_44,0.238898549,0.007181788
2908,8,Missouri,2019,45_64,0.361683008,0.010071306
2908,8,Missouri,2019,65+,0.225177901,0.010191855
2908,8,Missouri,2020,20_29,0.173425155,0.009054031
2908,8,Missouri,2020,30_44,0.240197263,0.00790809
2908,8,Missouri,2020,45_64,0.356113027,0.011719351
2908,8,Missouri,2020,65+,0.230264555,0.012363714
2909,9,Missouri,2009,20_29,0.215222896,0.009889426
2909,9,Missouri,2009,30_44,0.267240424,0.007327553
2909,9,Missouri,2009,45_64,0.357327979,0.009446107
2909,9,Missouri,2009,65+,0.160208701,0.009701868
2909,9,Missouri,2010,20_29,0.208334199,0.009332242
2909,9,Missouri,2010,30_44,0.263201632,0.006756111
2909,9,Missouri,2010,45_64,0.363359108,0.009224211
2909,9,Missouri,2010,65+,0.16510506,0.008916737
2909,9,Missouri,2011,20_29,0.206914311,0.008948804
2909,9,Missouri,2011,30_44,0.259358751,0.007819903
2909,9,Missouri,2011,45_64,0.366192309,0.010036504
2909,9,Missouri,2011,65+,0.167534629,0.009138327
3000,AL,Montana,2009,20_29,0.201029205,0.008260496
3000,AL,Montana,2009,30_44,0.242020235,0.005606051
3000,AL,Montana,2009,45_64,0.383423005,0.007606171
3000,AL,Montana,2009,65+,0.173527555,0.007769038
3000,AL,Montana,2010,20_29,0.186103285,0.007123091
3000,AL,Montana,2010,30_44,0.243291448,0.005704604
3000,AL,Montana,2010,45_64,0.392174075,0.007070141
3000,AL,Montana,2010,65+,0.178431192,0.007878317
3000,AL,Montana,2011,20_29,0.185201579,0.006881516
3000,AL,Montana,2011,30_44,0.240897044,0.00559484
3000,AL,Montana,2011,45_64,0.391910988,0.007560595
3000,AL,Montana,2011,65+,0.181990388,0.008033476
3000,AL,Montana,2012,20_29,0.184777558,0.007100872
3000,AL,Montana,2012,30_44,0.239367036,0.005560039
3000,AL,Montana,2012,45_64,0.3892707,0.007043804
3000,AL,Montana,2012,65+,0.186584706,0.007706878
3000,AL,Montana,2013,20_29,0.184358533,0.006457265
3000,AL,Montana,2013,30_44,0.239123016,0.005481823
3000,AL,Montana,2013,45_64,0.384576731,0.007258041
3000,AL,Montana,2013,65+,0.191941721,0.008405461
3000,AL,Montana,2014,20_29,0.184614526,0.006434757
3000,AL,Montana,2014,30_44,0.239018919,0.005342363
3000,AL,Montana,2014,45_64,0.378885174,0.006881283
3000,AL,Montana,2014,65+,0.197481381,0.007806229
3000,AL,Montana,2015,20_29,0.184531569,0.007103736
3000,AL,Montana,2015,30_44,0.240410088,0.005124782
3000,AL,Montana,2015,45_64,0.371028951,0.007337636
3000,AL,Montana,2015,65+,0.204029393,0.007784412
3000,AL,Montana,2016,20_29,0.183549213,0.00645037
3000,AL,Montana,2016,30_44,0.24102727,0.005029102
3000,AL,Montana,2016,45_64,0.364479753,0.007301569
3000,AL,Montana,2016,65+,0.210943764,0.008087692
3000,AL,Montana,2017,20_29,0.184918539,0.006830587
3000,AL,Montana,2017,30_44,0.241291517,0.004968169
3000,AL,Montana,2017,45_64,0.35728252,0.006714508
3000,AL,Montana,2017,65+,0.216507424,0.008685267
3000,AL,Montana,2018,20_29,0.185709565,0.006451285
3000,AL,Montana,2018,30_44,0.242014692,0.00626827
3000,AL,Montana,2018,45_64,0.349009939,0.006776645
3000,AL,Montana,2018,65+,0.223265804,0.008248392
3000,AL,Montana,2019,20_29,0.184167427,0.006347039
3000,AL,Montana,2019,30_44,0.244024612,0.0058809
3000,AL,Montana,2019,45_64,0.342069855,0.007080261
3000,AL,Montana,2019,65+,0.229738106,0.009350481
3000,AL,Montana,2020,20_29,0.1835783,0.00687695
3000,AL,Montana,2020,30_44,0.246631089,0.006084412
3000,AL,Montana,2020,45_64,0.334262517,0.008476934
3000,AL,Montana,2020,65+,0.235528094,0.0097763
3101,1,Nebraska,2009,20_29,0.231023395,0.011363795
3101,1,Nebraska,2009,30_44,0.267896228,0.006066913
3101,1,Nebraska,2009,45_64,0.348063488,0.008311671
3101,1,Nebraska,2009,65+,0.153016889,0.008834359
3101,1,Nebraska,2010,20_29,0.218460669,0.010543486
3101,1,Nebraska,2010,30_44,0.267929394,0.007609171
3101,1,Nebraska,2010,45_64,0.355434862,0.007800539
3101,1,Nebraska,2010,65+,0.158175075,0.008707261
3101,1,Nebraska,2011,20_29,0.218211041,0.008650425
3101,1,Nebraska,2011,30_44,0.265964459,0.006718076
3101,1,Nebraska,2011,45_64,0.355638127,0.008036408
3101,1,Nebraska,2011,65+,0.160186372,0.008700088
3101,1,Nebraska,2012,20_29,0.225590247,0.010016733
3101,1,Nebraska,2012,30_44,0.262954178,0.006771293
3101,1,Nebraska,2012,45_64,0.353297845,0.00874338
3101,1,Nebraska,2012,65+,0.15815773,0.009221462
3101,1,Nebraska,2013,20_29,0.223582861,0.008863376
3101,1,Nebraska,2013,30_44,0.261335288,0.007056103
3101,1,Nebraska,2013,45_64,0.352791485,0.008039405
3101,1,Nebraska,2013,65+,0.162290365,0.009277637
3101,1,Nebraska,2014,20_29,0.221672256,0.009836272
3101,1,Nebraska,2014,30_44,0.262153341,0.0071134910000000004
3101,1,Nebraska,2014,45_64,0.350229002,0.008425295
3101,1,Nebraska,2014,65+,0.1659454,0.009133038
3101,1,Nebraska,2015,20_29,0.223685498,0.008684742
3101,1,Nebraska,2015,30_44,0.261125101,0.006001904
3101,1,Nebraska,2015,45_64,0.34536532,0.00848453
3101,1,Nebraska,2015,65+,0.169824081,0.008924996
3101,1,Nebraska,2016,20_29,0.22427909,0.00877898
3101,1,Nebraska,2016,30_44,0.260816957,0.00618238
3101,1,Nebraska,2016,45_64,0.340755134,0.009043939
3101,1,Nebraska,2016,65+,0.174148819,0.009114595
3101,1,Nebraska,2017,20_29,0.224526518,0.008630943
3101,1,Nebraska,2017,30_44,0.261211295,0.006526579
3101,1,Nebraska,2017,45_64,0.337482518,0.0090797
3101,1,Nebraska,2017,65+,0.176779669,0.008800861
3101,1,Nebraska,2018,20_29,0.223915602,0.008596717
3101,1,Nebraska,2018,30_44,0.26253185,0.007040341
3101,1,Nebraska,2018,45_64,0.332521373,0.008613963
3101,1,Nebraska,2018,65+,0.181031175,0.009127006
3101,1,Nebraska,2019,20_29,0.224778057,0.008873437
3101,1,Nebraska,2019,30_44,0.261546159,0.006991841
3101,1,Nebraska,2019,45_64,0.328043482,0.008326064
3101,1,Nebraska,2019,65+,0.185632302,0.009125742
3101,1,Nebraska,2020,20_29,0.222686686,0.009281264
3101,1,Nebraska,2020,30_44,0.263512367,0.009013903
3101,1,Nebraska,2020,45_64,0.324415624,0.009773549
3101,1,Nebraska,2020,65+,0.189385323,0.010940603
3102,2,Nebraska,2009,20_29,0.237587452,0.008312646
3102,2,Nebraska,2009,30_44,0.308644587,0.007649703
3102,2,Nebraska,2009,45_64,0.329863462,0.007137215
3102,2,Nebraska,2009,65+,0.123904499,0.007936508
3102,2,Nebraska,2010,20_29,0.229837656,0.00709554
3102,2,Nebraska,2010,30_44,0.304828326,0.006960254
3102,2,Nebraska,2010,45_64,0.341411644,0.007827953
3102,2,Nebraska,2010,65+,0.123922374,0.008294458
3102,2,Nebraska,2011,20_29,0.229466923,0.008269741
3102,2,Nebraska,2011,30_44,0.300108885,0.00669849
3102,2,Nebraska,2011,45_64,0.345087085,0.007801122
3102,2,Nebraska,2011,65+,0.125337107,0.008159477
3102,2,Nebraska,2012,20_29,0.221016172,0.007319112
3102,2,Nebraska,2012,30_44,0.305209851,0.00641139
3102,2,Nebraska,2012,45_64,0.347882378,0.00840838
3102,2,Nebraska,2012,65+,0.125891599,0.008064401
3102,2,Nebraska,2013,20_29,0.21833425,0.007509646
3102,2,Nebraska,2013,30_44,0.306062699,0.007312271
3102,2,Nebraska,2013,45_64,0.347163675,0.008919466
3102,2,Nebraska,2013,65+,0.128439375,0.008219255
3102,2,Nebraska,2014,20_29,0.216029952,0.007067415
3102,2,Nebraska,2014,30_44,0.305650697,0.007377106
3102,2,Nebraska,2014,45_64,0.346747094,0.007728397
3102,2,Nebraska,2014,65+,0.131572257,0.008611246
3102,2,Nebraska,2015,20_29,0.209660876,0.007439859
3102,2,Nebraska,2015,30_44,0.308804289,0.006974868
3102,2,Nebraska,2015,45_64,0.346222403,0.008109993
3102,2,Nebraska,2015,65+,0.135312433,0.008638807
3102,2,Nebraska,2016,20_29,0.204525053,0.007037576
3102,2,Nebraska,2016,30_44,0.310483654,0.007320335
3102,2,Nebraska,2016,45_64,0.34524066,0.007504354
3102,2,Nebraska,2016,65+,0.139750633,0.008146173
3102,2,Nebraska,2017,20_29,0.201705161,0.006845408
3102,2,Nebraska,2017,30_44,0.311249375,0.006319178
3102,2,Nebraska,2017,45_64,0.341412507,0.00836661
3102,2,Nebraska,2017,65+,0.145632957,0.008189726
3102,2,Nebraska,2018,20_29,0.199971201,0.006885628
3102,2,Nebraska,2018,30_44,0.310424876,0.006881264
3102,2,Nebraska,2018,45_64,0.339337531,0.007989597
3102,2,Nebraska,2018,65+,0.150266393,0.008713941
3102,2,Nebraska,2019,20_29,0.197082273,0.00733093
3102,2,Nebraska,2019,30_44,0.310974428,0.006732223
3102,2,Nebraska,2019,45_64,0.336490543,0.007856414
3102,2,Nebraska,2019,65+,0.155452756,0.008700634
3102,2,Nebraska,2020,20_29,0.196934143,0.007690149
3102,2,Nebraska,2020,30_44,0.309132106,0.008497849
3102,2,Nebraska,2020,45_64,0.333337584,0.009654135
3102,2,Nebraska,2020,65+,0.160596167,0.011235525
3103,3,Nebraska,2009,20_29,0.168909387,0.009536904
3103,3,Nebraska,2009,30_44,0.244132419,0.00652039
3103,3,Nebraska,2009,45_64,0.381758299,0.007464333
3103,3,Nebraska,2009,65+,0.205199895,0.009757499
3103,3,Nebraska,2010,20_29,0.162487968,0.007967666
3103,3,Nebraska,2010,30_44,0.242890332,0.006354982
3103,3,Nebraska,2010,45_64,0.385874906,0.007917269
3103,3,Nebraska,2010,65+,0.208746794,0.00943924
3103,3,Nebraska,2011,20_29,0.163909246,0.00806144
3103,3,Nebraska,2011,30_44,0.23803835,0.006801526
3103,3,Nebraska,2011,45_64,0.387963056,0.007925911
3103,3,Nebraska,2011,65+,0.210089348,0.009843389
3103,3,Nebraska,2012,20_29,0.168117472,0.00739704
3103,3,Nebraska,2012,30_44,0.23434209,0.006061718
3103,3,Nebraska,2012,45_64,0.385949294,0.007378685
3103,3,Nebraska,2012,65+,0.211591144,0.008603877
3103,3,Nebraska,2013,20_29,0.169638323,0.007196944
3103,3,Nebraska,2013,30_44,0.233019925,0.005783177
3103,3,Nebraska,2013,45_64,0.382947864,0.007956443
3103,3,Nebraska,2013,65+,0.214393887,0.009626427
3103,3,Nebraska,2014,20_29,0.170289921,0.007343818
3103,3,Nebraska,2014,30_44,0.233405707,0.006381368
3103,3,Nebraska,2014,45_64,0.38052839,0.008465917
3103,3,Nebraska,2014,65+,0.215775982,0.008876441
3103,3,Nebraska,2015,20_29,0.170724156,0.00761263
3103,3,Nebraska,2015,30_44,0.235299474,0.00714367
3103,3,Nebraska,2015,45_64,0.37445307,0.007471487
3103,3,Nebraska,2015,65+,0.2195233,0.008969427
3103,3,Nebraska,2016,20_29,0.170294453,0.007187339
3103,3,Nebraska,2016,30_44,0.236290605,0.007323808
3103,3,Nebraska,2016,45_64,0.368915212,0.008479241
3103,3,Nebraska,2016,65+,0.224499729,0.009211622
3103,3,Nebraska,2017,20_29,0.169110281,0.006770786
3103,3,Nebraska,2017,30_44,0.237765231,0.006219834
3103,3,Nebraska,2017,45_64,0.364766415,0.009029232
3103,3,Nebraska,2017,65+,0.228358073,0.009193152
3103,3,Nebraska,2018,20_29,0.16635292,0.007333455
3103,3,Nebraska,2018,30_44,0.239098054,0.006830851
3103,3,Nebraska,2018,45_64,0.360623229,0.009289043
3103,3,Nebraska,2018,65+,0.233925797,0.009092571
3103,3,Nebraska,2019,20_29,0.166259225,0.007402626
3103,3,Nebraska,2019,30_44,0.241384204,0.006514494
3103,3,Nebraska,2019,45_64,0.353632185,0.008922522
3103,3,Nebraska,2019,65+,0.238724386,0.010176894
3103,3,Nebraska,2020,20_29,0.166500553,0.007197218
3103,3,Nebraska,2020,30_44,0.240351272,0.00704565
3103,3,Nebraska,2020,45_64,0.348658617,0.010159698
3103,3,Nebraska,2020,65+,0.244489558,0.010210221
3201,1,Nevada,2009,20_29,0.224745997,0.011355214
3201,1,Nevada,2009,30_44,0.342582052,0.012592868
3201,1,Nevada,2009,45_64,0.313154955,0.013763143
3201,1,Nevada,2009,65+,0.119516996,0.009252265
3201,1,Nevada,2010,20_29,0.216926553,0.010437435
3201,1,Nevada,2010,30_44,0.33136757,0.011756105
3201,1,Nevada,2010,45_64,0.325050543,0.013319622
3201,1,Nevada,2010,65+,0.126655334,0.009716888
3201,1,Nevada,2011,20_29,0.213683178,0.010650431
3201,1,Nevada,2011,30_44,0.327173029,0.012124731
3201,1,Nevada,2011,45_64,0.329704375,0.013724208
3201,1,Nevada,2011,65+,0.129439418,0.010076705
3201,1,Nevada,2012,20_29,0.211535942,0.012632448
3201,1,Nevada,2012,30_44,0.303325645,0.013227944
3201,1,Nevada,2012,45_64,0.338479739,0.015494797
3201,1,Nevada,2012,65+,0.146658674,0.0110127
3201,1,Nevada,2013,20_29,0.209648267,0.011928374
3201,1,Nevada,2013,30_44,0.299476959,0.01296006
3201,1,Nevada,2013,45_64,0.341524177,0.015811193
3201,1,Nevada,2013,65+,0.149350597,0.010924679
3201,1,Nevada,2014,20_29,0.210452926,0.01223366
3201,1,Nevada,2014,30_44,0.293161475,0.012518072
3201,1,Nevada,2014,45_64,0.344063297,0.015859911
3201,1,Nevada,2014,65+,0.152322302,0.011175016
3201,1,Nevada,2015,20_29,0.209386981,0.012827918
3201,1,Nevada,2015,30_44,0.288626223,0.012060337
3201,1,Nevada,2015,45_64,0.348846495,0.014428985
3201,1,Nevada,2015,65+,0.153140301,0.010943854
3201,1,Nevada,2016,20_29,0.209048995,0.010747833
3201,1,Nevada,2016,30_44,0.284299133,0.010617742
3201,1,Nevada,2016,45_64,0.350018175,0.015442597
3201,1,Nevada,2016,65+,0.156633697,0.010479998
3201,1,Nevada,2017,20_29,0.212233117,0.012378569
3201,1,Nevada,2017,30_44,0.281760357,0.01138753
3201,1,Nevada,2017,45_64,0.34768142,0.014258906
3201,1,Nevada,2017,65+,0.158325106,0.010818531
3201,1,Nevada,2018,20_29,0.210942258,0.011197996
3201,1,Nevada,2018,30_44,0.27936353,0.010728891
3201,1,Nevada,2018,45_64,0.346037006,0.014288795
3201,1,Nevada,2018,65+,0.163657205,0.010887782
3201,1,Nevada,2019,20_29,0.205602519,0.011461937
3201,1,Nevada,2019,30_44,0.28085345,0.011837055
3201,1,Nevada,2019,45_64,0.344797796,0.013962723
3201,1,Nevada,2019,65+,0.168746235,0.011859789
3201,1,Nevada,2020,20_29,0.206565065,0.012857621
3201,1,Nevada,2020,30_44,0.286368136,0.013779787
3201,1,Nevada,2020,45_64,0.337286726,0.017716869
3201,1,Nevada,2020,65+,0.169780073,0.013847538
3202,2,Nevada,2009,20_29,0.185500084,0.010183224
3202,2,Nevada,2009,30_44,0.278561103,0.009268785
3202,2,Nevada,2009,45_64,0.367123886,0.010395024
3202,2,Nevada,2009,65+,0.168814927,0.010058833
3202,2,Nevada,2010,20_29,0.183408848,0.008206073
3202,2,Nevada,2010,30_44,0.269764407,0.007022536
3202,2,Nevada,2010,45_64,0.374981149,0.010320702
3202,2,Nevada,2010,65+,0.171845596,0.009356825
3202,2,Nevada,2011,20_29,0.184039041,0.008227066
3202,2,Nevada,2011,30_44,0.263033718,0.00856596
3202,2,Nevada,2011,45_64,0.37768009,0.010863987
3202,2,Nevada,2011,65+,0.175247151,0.010499272
3202,2,Nevada,2012,20_29,0.187734419,0.008567372
3202,2,Nevada,2012,30_44,0.264303812,0.007783819
3202,2,Nevada,2012,45_64,0.379318985,0.010850413
3202,2,Nevada,2012,65+,0.168642784,0.010834503
3202,2,Nevada,2013,20_29,0.188494583,0.007463185
3202,2,Nevada,2013,30_44,0.261203625,0.007498575
3202,2,Nevada,2013,45_64,0.374909069,0.010927393
3202,2,Nevada,2013,65+,0.175392722,0.010687533
3202,2,Nevada,2014,20_29,0.188733095,0.007096252
3202,2,Nevada,2014,30_44,0.256421622,0.007236233
3202,2,Nevada,2014,45_64,0.372772943,0.01051023
3202,2,Nevada,2014,65+,0.182072339,0.010564667
3202,2,Nevada,2015,20_29,0.18936087,0.007629518
3202,2,Nevada,2015,30_44,0.252752227,0.007836654
3202,2,Nevada,2015,45_64,0.369231831,0.010272422
3202,2,Nevada,2015,65+,0.188655072,0.010705874
3202,2,Nevada,2016,20_29,0.186425833,0.006680543
3202,2,Nevada,2016,30_44,0.251487198,0.007173433
3202,2,Nevada,2016,45_64,0.365173971,0.009732665
3202,2,Nevada,2016,65+,0.196912997,0.010923181
3202,2,Nevada,2017,20_29,0.183988002,0.006477503
3202,2,Nevada,2017,30_44,0.251960641,0.006739295
3202,2,Nevada,2017,45_64,0.360294255,0.008702742
3202,2,Nevada,2017,65+,0.203757101,0.009888289
3202,2,Nevada,2018,20_29,0.182335919,0.007230543
3202,2,Nevada,2018,30_44,0.252954594,0.007429854
3202,2,Nevada,2018,45_64,0.355049569,0.009659179
3202,2,Nevada,2018,65+,0.209659917,0.01041213
3202,2,Nevada,2019,20_29,0.181212368,0.006834639
3202,2,Nevada,2019,30_44,0.255961244,0.006860061
3202,2,Nevada,2019,45_64,0.349231194,0.008752115
3202,2,Nevada,2019,65+,0.213595195,0.010742223
3202,2,Nevada,2020,20_29,0.179742811,0.007419182
3202,2,Nevada,2020,30_44,0.258874799,0.006433292
3202,2,Nevada,2020,45_64,0.343039829,0.010230398
3202,2,Nevada,2020,65+,0.218342561,0.011987855
3203,3,Nevada,2009,20_29,0.195406215,0.008513746
3203,3,Nevada,2009,30_44,0.322849694,0.009532855
3203,3,Nevada,2009,45_64,0.33670438,0.011568186
3203,3,Nevada,2009,65+,0.145039711,0.008545503
3203,3,Nevada,2010,20_29,0.194467428,0.00860785
3203,3,Nevada,2010,30_44,0.317787839,0.009937143
3203,3,Nevada,2010,45_64,0.339943627,0.011345109
3203,3,Nevada,2010,65+,0.147801105,0.008808601
3203,3,Nevada,2011,20_29,0.194566897,0.008996183
3203,3,Nevada,2011,30_44,0.314523052,0.00994176
3203,3,Nevada,2011,45_64,0.339438201,0.011753675
3203,3,Nevada,2011,65+,0.151471851,0.009130888
3203,3,Nevada,2012,20_29,0.183531245,0.012280207
3203,3,Nevada,2012,30_44,0.320474034,0.01625567
3203,3,Nevada,2012,45_64,0.33849481,0.016522026
3203,3,Nevada,2012,65+,0.157499911,0.012323937
3203,3,Nevada,2013,20_29,0.173789008,0.010391835
3203,3,Nevada,2013,30_44,0.319379358,0.012616719
3203,3,Nevada,2013,45_64,0.341407258,0.015647833
3203,3,Nevada,2013,65+,0.165424375,0.011926773
